WBGeneID,emb_510min,emb_548min,emb_587min,emb_626min,emb_665min,L1,L2,L3,L4,YA,Sequence.name,Public_name,blazie_mixed,hashimshony_emb,pauli_L4,spencer_LE,spencer_L2,cluster.description
WBGene00010286,0.4695,0.3936,0.4383,0.3038,0.3528,0.306396,0.396009,0.367239,0.569245,0.586866,F58H1.3,F58H1.3,TRUE,FALSE,TRUE,TRUE,FALSE,L3_High
WBGene00010305,1.3979,0.8808,1.021,0.6573,0,1.23205,1.30868,1.66896,1.91413,2.80445,F59A2.5,F59A2.5,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00010317,3.1803,1.9112,2.3928,2.0015,3.1352,15.2934,14.3054,27.3105,6.48424,16.9455,F59B8.2,idh-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00010325,1.127,1.0729,0.9521,0.4724,0.4862,0.620798,0.554565,0.576855,0.736943,1.75646,F59C6.4,exos-3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010328,2.2625,2.1348,2.2336,2.1677,2.3934,0.507773,0.472691,0.368111,0.262405,0.201615,F59C6.11,F59C6.11,TRUE,TRUE,FALSE,TRUE,TRUE,Larval
WBGene00010336,1.1292,1.0482,1.0278,0.977,0.9826,0.353522,0.914913,0.436507,0.531636,0.239372,F59F4.1,acox-1.6,TRUE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00010337,46.7041,47.223,43.331,41.9299,40.918,9.61601,14.8342,12.874,34.9542,15.3063,F59F4.2,serp-1.1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00010341,0.2693,0.2432,0.197,0.1508,0.0976,0.183619,0.265198,0.191568,0.145275,0.128335,F59F5.2,glo-3,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00010342,0.3334,0.2216,0.1758,0.1571,0.1456,0.0921802,0.124675,0.0373892,0.035976,0.0249442,F59F5.3,F59F5.3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010374,0.6909,0.7508,0.7668,0.82,0.8059,0.170601,0.324633,0.192824,0.108094,0.111949,H08M01.2,rga-5,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010383,0.5037,0.4586,0.4009,0.4639,0.4453,0.516552,0.42737000000000003,0.596614,0.4352,0.648039,H12D21.7,mpst-3,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00010386,0.426,0.341,0.2256,0.1821,0.047,0.0523249,0.103949,0.149007,0.102247,0.134882,H12D21.10,H12D21.10,FALSE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00010397,0.3896,0.3254,0.3141,0.2729,0.2574,0.451254,0.651446,0.717229,0.449024,0.498616,H13N06.4,suox-1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00010399,0.0102,0.0126,0.0137,0.0146,0.0142,0.072692,1.489231,0.167768,0.014925,0.058648,H16D19.1,clec-13,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00010407,2.3512,2.341,2.5319,2.8493,3.1604,4.32466,1.06216,0.585246,0.591029,0.603516,H19N07.3,scb-1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00010433,0.9282,0.9258,0.8047,0.5597,0.543,0.491197,0.511392,0.553374,0.416356,0.508788,H40L08.1,H40L08.1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010440,0.4941,0.6337,0.64,0.5778,0.5455,7.85889,3.82015,3.72507,7.10556,21.5931,JC8.8,ttr-51,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010450,0.2661,0.1849,0.2629,0.0697,0.098,0.701831,0.441626,0.367294,0.55246,0.667258,K01A11.2,metl-18,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010453,0.1698,0.1668,0.1874,0.2015,0.2101,0.248043,0.630055,0.628933,0.154561,0.115022,K01B6.1,fozi-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00010456,0.0415,0.0463,0.0515,0.0499,0.0612,0.913126,0.378624,1.32036,0.69292,1.37793,K01C8.1,K01C8.1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00010465,0.5228,0.4712,0.4982,0.5011,0.5534,0.47435,0.47082,0.451647,0.625682,1.39025,K01D12.6,K01D12.6,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010470,0.3757,0.3823,0.3786,0.4157,0.4134,0.533195,0.811629,1.08096,0.84175,0.961266,K01D12.11,cdr-4,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00010471,2.3258,1.9582,2.0162,2.2307,2.3548,2.94308,1.90917,1.796,2.07519,1.6877,K01D12.12,cdr-6,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00010496,1.6552,1.3865,1.2866,0.8832,0.5822,1.02208,0.929947,0.94153,1.13388,1.32356,K02B12.3,sec-12,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010500,2.3877,2.2604,2.1312,1.8418,1.8201,1.01227,1.24562,1.13053,1.03717,1.08997,K02B12.7,K02B12.7,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00010501,0.0152,0.0213,0.0232,0.0277,0.0291,0.0746736,0.0492471,0.0882666,0.0614193,0.00609159,K02C4.2,K02C4.2,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00010502,0.4385,0.5138,0.2253,0.4037,0.2704,0.39459,0.391981,0.431782,0.559047,1.61893,K02C4.3,K02C4.3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010545,0.081,0.0829,0.0722,0.0689,0.0656,0.22554,0.578106,0.554527,0.260056,0.571985,K03H1.10,cbp-2,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00010553,0.5997,0.5237,0.4399,0.2875,0.211,0.180995,0.119036,0.0745492,0.060932,0.106634,K04C1.3,K04C1.3,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00010567,3.1444,3.5534,3.212,3.6115,3.6886,2.20271,1.8583,1.5639,1.05156,1.24107,K04G2.9,K04G2.9,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00010572,0.754,0.7391,0.7367,0.636,0.5778,0.300042,0.199846,0.109628,0.0943499,0.0861688,K04G11.4,wdr-5.2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010579,7.0218,6.7528,6.3331,8.6968,8.2566,5.6191700000000004,6.04956,6.53817,5.35509,4.79068,K05C4.2,K05C4.2,FALSE,FALSE,TRUE,FALSE,FALSE,Embryo_Specific
WBGene00010583,0.9897,0.8852,0.7331,0.2308,0.1758,0.575397,0.386204,0.435662,0.956038,1.77856,K05C4.7,K05C4.7,TRUE,FALSE,TRUE,FALSE,FALSE,Embryo_Specific
WBGene00010597,1.2893,1.2448,1.3831,1.6054,1.8594,11.1761,32.982,35.1432,30.0223,36.2991,K06A4.7,K06A4.7,TRUE,TRUE,FALSE,FALSE,FALSE,Increasing
WBGene00010616,4.7978,3.0928,1.9112,0,0.6503,1.34092,1.71755,1.33463,1.70303,1.95464,K07A1.10,K07A1.10,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010628,0.4014,0.3479,0.2925,0.2978,0.2758,0.529679,0.328396,0.252209,0.198518,0.286873,K07C5.5,ceeh-2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010629,0.8219,0.6832,0.5808,0.4817,0.4077,0.763203,0.571517,0.649278,1.02537,1.91659,K07C5.6,K07C5.6,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00010631,1.8593,1.9355,1.8308,1.7177,1.8879,1.43965,1.24908,1.17872,1.1792,2.44471,K07C5.8,cash-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010637,0.1343,0.0232,0,0.0177,0.0263,0.109359,0.0830793,0.0698941,0.144322,0.414976,K07F5.12,K07F5.12,FALSE,FALSE,FALSE,TRUE,TRUE,L3_High
WBGene00010646,0.257,0.2075,0.2145,0.2025,0.1883,0.13068,0.181876,0.33218,0.243552,0.320048,K08C7.1,K08C7.1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010655,0.1228,0.1225,0.1434,0.1303,0.1045,0.155318,0.423343,0.407755,0.103679,0.160461,K08D8.1,K08D8.1,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00010656,0.0075,0.0089,0.0149,0.0189,0.0237,0.0110569,0.00314573,0.0138311,0,0,K08D8.2,K08D8.2,FALSE,FALSE,TRUE,FALSE,TRUE,Larval
WBGene00010657,0.1147,0.1273,0.1574,0.1593,0.1786,0.54495,0.313896,0.314487,0.359429,0.273683,K08D8.3,K08D8.3,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00010658,0.0501,0.0721,0.0638,0.0622,0.0627,0.223485,0.272527,0.337674,0.179504,0.164506,K08D8.4,K08D8.4,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00010659,0.0266,0.0303,0.0309,0.0339,0.0331,0.123195,0.362492,0.471035,0.248332,0.448689,K08D8.5,K08D8.5,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00010665,3.6186,3.9435,4.1785,4.161,4.0935,3.64399,4.91349,3.20455,2.35037,5.61648,K08E3.5,K08E3.5,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00010671,1.7997,1.3622,1.4925,1.0953,0.7168,0.679984,0.552735,0.521064,0.713082,1.48022,K08E7.1,eak-7,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00010676,0.768,0.6139,0.6132,0.5642,0.5522,0.644835,0.525608,0.538044,0.586798,1.23571,K08F4.1,ctf-18,TRUE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00010684,0.0134,0.01,0.0139,0.0129,0.0096,0.037243,0.0373854,0.0349817,0.017702,0.0382196,K08F9.1,K08F9.1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010687,0.8397,0.8045,0.7278,0.5406,0.415,0.377434,0.2911,0.22511,0.440624,0.958422,K08F9.4,K08F9.4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010697,1.1197,1.1058,1.2378,1.1671,1.2214,0.933222,1.3195,1.12095,1.61223,2.2547,K08H10.4,uda-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00010702,0.2758,0.2352,0.2078,0.1982,0.1944,0.24999,0.228703,0.195926,0.139405,0.250408,K09A9.4,usp-33,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010725,0.8219,0.6293,0.4445,0.3207,0.2092,0.574958,0.746735,0.849297,0.576162,0.548312,K09E9.2,erv-46,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010726,0.6995,0.5758,0.5162,0.3293,0.2963,0.488543,0.315227,0.136535,0.0982872,0.226335,K09E9.3,K09E9.3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010745,0.284,0.41,0.3946,0.3433,0.3403,0.189346,0.774705,0.891378,0.505418,0.565789,K10D11.1,dod-17,FALSE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00010749,0.0174,0.0211,0.0238,0.0318,0.0365,0.162508,0.369233,0.577532,0.361296,0.439605,K10D11.5,K10D11.5,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00010750,0.1068,0.1147,0.1143,0.1139,0.1104,0.101988,0.164237,0.169116,0.0919463,0.120884,K10D11.6,K10D11.6,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00010774,0.6312,0.5445,0.5534,0.5029,0.5068,0.212776,0.512213,0.277641,0.317389,0.128047,K11E4.2,K11E4.2,TRUE,FALSE,TRUE,TRUE,TRUE,Increasing
WBGene00010780,0.9301,0.8323,0.6982,0.8033,0.5418,2.82516,1.47267,2.24,1.49742,3.80835,K11H3.3,K11H3.3,FALSE,FALSE,FALSE,TRUE,TRUE,L3_High
WBGene00010782,0.0978,0.1155,0.1041,0.1022,0.0924,0.0739463,0.0863971,0.0299031,0.039856,0.0345349,K11H3.5,K11H3.5,FALSE,FALSE,FALSE,FALSE,TRUE,Not_Changing
WBGene00010783,17.8043,14.2477,10.18,2.8964,0,6.43177,3.81165,3.60613,4.88112,3.21379,K11H3.6,mrpl-36,FALSE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00010793,3,2.4272,2.6931,3.1584,3.176,5.89668,6.16312,7.68843,5.72935,5.96781,LLC1.2,LLC1.2,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00010795,0.4959,0.4913,0.4429,0.379,0.2772,0.27422,0.146998,0.135931,0.203324,0.0618139,M01A8.1,M01A8.1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010811,0.9328,1.1171,0.9934,0.941,0.889,0.467067,0.929026,0.623904,0.56984,0.558035,M01F1.5,hmit-1.3,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00010813,0.9065,0.9306,1.1273,1.1563,1.236,0.669602,0.665417,0.541933,0.321362,0.380512,M01F1.7,pitp-1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00010842,0.4839,0.4546,0.4161,0.3253,0.3381,0.661633,0.751719,0.788557,0.568279,0.850267,M03C11.5,ymel-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010847,0.5613,0.5099,0.4606,0.4532,0.4013,0.569574,0.712275,0.664361,0.630682,0.995858,M04B2.4,M04B2.4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00010850,0.5965,0.5888,0.5961,0.6168,0.7,0.369381,0.577687,0.319381,0.387688,0.343824,M04C3.1,M04C3.1,FALSE,TRUE,FALSE,FALSE,FALSE,Increasing
WBGene00010858,0.6803,0.6189,0.5169,0.3747,0.1902,0.289989,0.42606,0.410489,0.480416,0.324601,M04C9.3,M04C9.3,FALSE,FALSE,FALSE,TRUE,TRUE,L3_High
WBGene00010870,12.4348,11.3978,10.1039,10.0896,7.9299,1.42303,1.1698,1.1513,1.18566,0.659474,M05B5.2,let-522,FALSE,FALSE,FALSE,TRUE,TRUE,L3_High
WBGene00010879,1.8275,1.9683,1.9997,1.5147,1.5552,3.29927,1.74565,1.36918,1.24587,1.29605,M05D6.6,taap-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00010890,0.5396,0.4671,0.4532,0.3704,0.3551,1.06191,1.00798,1.09504,0.815349,1.64183,M18.5,ddb-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010897,0.1724,0.2586,0.2909,0.3462,0.4172,0.725538,1.1788,0.973589,0.498988,0.700138,M28.6,lact-3,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00010901,1.4857,2.1568,2.1003,2.1452,1.9529,1.27678,3.29444,3.83332,2.18382,4.49125,M28.10,M28.10,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00010904,0.8832,0.6323,0.6754,0.7525,0.7803,0.504651,1.06253,1.27892,1.33244,1.71791,M88.1,ugt-62,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00010909,0.7838,0.6946,0.541,0.6556,0.6712,0.781701,0.721858,0.704784,0.988741,1.11433,M88.7,cisd-3.1,TRUE,FALSE,FALSE,FALSE,FALSE,Embryo_Specific
WBGene00010913,0.8935,0.6409,0.5335,0.4351,0.5634,0.482674,0.428024,0.469887,0.682069,1.22064,M110.3,M110.3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010924,1.502,1.3345,1.3345,1.469,1.3798,0.387703,1.75769,0.72443,2.2948,0.221791,M153.1,M153.1,TRUE,TRUE,TRUE,TRUE,FALSE,Increasing
WBGene00010925,0.7307,0.5181,0.4546,0.4313,0.4186,0.186611,0.163678,0.158232,0.190615,0.0851532,M153.2,M153.2,FALSE,FALSE,FALSE,TRUE,TRUE,L3_High
WBGene00010928,0.1798,0.2018,0.2374,0.2331,0.2419,0.0771462,0.0171712,0.0617348,0.441987,7.69487e-4,M162.2,clec-258,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00010941,1.4098,1.4299,1.3251,1.2445,1.3619,1.21604,1.33871,1.40414,1.1786,1.51471,M176.2,gss-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00010947,0.3879,0.4564,0.3128,0.3388,0.2469,0.443916,0.475226,0.51231,0.295981,0.426298,M176.11,M176.11,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00010977,0.2496,0.2912,0.2692,0.2575,0.2555,0.331125,0.524328,0.32348,0.29007,0.230173,R02D5.3,R02D5.3,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00010983,0.0656,0.075,0.0753,0.0829,0.0724,0.0627495,0.111045,0.112982,0.171237,0.109393,R03A10.3,mocs-1,FALSE,TRUE,FALSE,FALSE,FALSE,Increasing
WBGene00010993,5.6908,6.2238,5.8404,6.0629,5.9611,7.12987,6.06421,6.88184,3.57066,4.68139,R03E1.2,vha-20,FALSE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00010998,0.259,0.2159,0.2303,0.1994,0.1645,0.0677271,0.102636,0.109369,0.0789341,0.097318,R03G8.3,R03G8.3,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00011003,0.8375,0.7436,0.6459,0.441,0.4004,0.633117,0.226341,0.430048,0.218085,0.391052,R04B5.5,R04B5.5,TRUE,TRUE,FALSE,TRUE,FALSE,L3_High
WBGene00011015,6.1174,7.0074,7.3484,5.6683,7.7227,15.3401,15.4815,12.9341,32.2276,12.3356,R04F11.2,R04F11.2,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00011040,0.4895,0.49,0.4236,0.4232,0.3306,0.322211,0.273942,0.330737,0.550237,0.822886,R05H5.5,arv-1,TRUE,FALSE,TRUE,FALSE,FALSE,Not_Changing
WBGene00011060,0.6936,0.9072,0.9255,0.9294,0.9435,1.46852,0.34005,0.138592,0.133958,0.108367,R06C1.6,R06C1.6,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00011064,0.6194,0.4665,0.4532,0.5003,0.4691,1.26383,1.61542,1.61744,1.56301,1.70076,R06C7.5,adsl-1,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00011071,0.4904,0.4739,0.482,0.5304,0.5132,0.415814,0.450216,0.525074,0.425204,0.800884,R06F6.8,R06F6.8,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00011073,1.0968,1.0496,1.0891,1.225,1.2326,0.405927,0.350144,0.175139,0.206955,0.101462,R07A4.2,R07A4.2,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00011076,0.4183,0.3658,0.3989,0.4188,0.3984,0.21711,0.434719,0.3328,0.258328,0.247631,R07B1.3,scav-5,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00011083,0.7119,0.2697,0.1801,0.1196,0.1582,0.407732,0.433962,0.366286,0.185065,0.214826,R07B1.12,glo-1,TRUE,TRUE,FALSE,TRUE,TRUE,Increasing
WBGene00018370,0.4244,0.5299,0.4366,0.0567,0,0.464055,0.290061,0.49697,0.458551,0.415813,F42H10.6,F42H10.6,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00018385,0.0114,0.0144,0.0144,0.0142,0.0111,0.0135295,0.0208014,0.00444099,0.00451745,0.0034233,F43C11.8,F43C11.8,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00018386,1.3502,1.1299,1.2616,0.9761,0.9608,0.352786,0.226913,0.162583,0.153621,0.265972,F43C11.9,enri-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00018390,0.4137,0.3146,0.277,0.2664,0.2822,0.455155,0.342828,0.300955,0.314435,0.510663,F43E2.1,F43E2.1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00018393,3.3964,3.2514,2.8825,3.421,3.7692,1.22797,1.88874,1.92951,6.95301,2.59221,F43E2.5,msra-1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00018395,4.922,4.2056,3.8748,4.3741,4.2645,10.4389,8.83424,8.80848,5.22213,8.02444,F43E2.7,mtch-1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00018406,0.0171,0.0108,0.0134,0.0168,0.0053,0.0184692,0.0275586,0.0139025,0.00401223,0,F44A2.7,F44A2.7,FALSE,TRUE,FALSE,FALSE,FALSE,Larval
WBGene00018408,0.8095,0.7804,0.6617,0.5664,0.4377,0.611211,0.626639,0.50843,0.569166,0.861148,F44B9.5,F44B9.5,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00018409,0.5837,0.5556,0.3831,0.4318,0.2032,0.790191,0.683033,0.549109,0.925454,2.6445,F44B9.8,F44B9.8,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00018415,0.1882,0.2021,0.2228,0.2287,0.2342,0.134591,0.13875,0.0800589,0.0687627,0.0744603,F44C8.9,nhr-184,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00018422,3.8853,5.1835,1.7398,2.3799,2.0644,1.08433,1.06907,0.756561,1.54106,1.11806,F44E2.9,F44E2.9,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00018426,0.9374,0.8232,1.0126,0.8159,1.1098,1.9946,3.05357,3.17169,2.35896,3.83292,F44E7.4,F44E7.4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00018431,2.9506,2.6298,1.9073,2.0058,1.6421,1.99372,2.6732,2.82968,3.73758,3.6441,F44E7.9,F44E7.9,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00018435,0.0237,0.0103,0.0087,0.0114,0.0102,0.172075,0.175516,0.180276,0.101995,0.158955,F45C12.4,btb-9,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00018465,0.3925,0.4617,0.5028,0.5973,0.6254,0.689157,0.63821,0.362667,0.762417,0.465118,F45E1.4,F45E1.4,TRUE,TRUE,FALSE,FALSE,FALSE,Increasing
WBGene00018466,0.0633,0.0783,0.0738,0.0723,0.0748,0.190852,0.155723,0.0421813,0.0394992,0.0147157,F45E1.5,F45E1.5,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00018467,2.7399,3.0076,2.5825,2.4261,2.3953,0.557676,0.793634,0.376828,0.592853,0.353192,F45E1.7,sdpn-1,TRUE,FALSE,TRUE,TRUE,FALSE,Increasing
WBGene00018475,1.7253,1.4199,1.5628,0.9805,1.2449,2.22745,2.50449,2.22135,2.51853,1.97855,F45E12.5,mrpl-14,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00018483,0.3481,0.2625,0.2527,0.3945,0.0084,0.051514,0.0772596,0.308543,0.688907,1.76275,F45F2.11,F45F2.11,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00018488,1.0065,0.7135,0.6776,0.6012,0.4817,0.768181,2.31011,3.57291,1.94655,5.45568,F46E10.1,acs-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00018491,6.6953,6.6097,6.5067,6.3817,6.0461,26.1898,19.0077,17.2034,10.8181,14.5159,F46E10.10,mdh-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00018516,0.7942,0.8116,0.8466,0.856,0.8696,0.427211,0.467709,0.304942,0.297808,0.226539,F46G11.3,gakh-1,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00018517,7.7934,7.8274,8.6995,11.0009,12.0219,2.28374,1.27211,0.599482,0.601241,0.167469,F46G11.4,F46G11.4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00018520,0.7808,0.9053,0.81,0.9173,0.8675,0.246603,0.382582,0.235492,0.167819,0.148467,F46H5.4,F46H5.4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00018532,20.5241,23.2776,28.9284,31.3723,36.4702,13.8358,11.0034,10.7698,5.29349,4.94817,F47B7.1,F47B7.1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00018560,0.5964,0.5816,0.5832,0.6191,0.6093,0.22932,0.630098,0.225048,0.198204,0.149436,F47D12.3,F47D12.3,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00018585,0.4463,0.4496,0.4452,0.5686,0.2038,0.311336,0.250264,0.222671,0.451895,1.15313,F48A11.4,F48A11.4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00018604,1.4,1.498,1.4458,1.379,1.3707,1.04554,1.85539,1.87095,0.933355,1.0184,F48E3.3,uggt-1,TRUE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00018614,0.0611,0.056,0.0524,0.0344,0.0285,0.0330305,0.0317946,0.0152586,0.0244829,0.0380693,F48G7.2,pals-31,TRUE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00018616,0.3696,0.5377,0.5087,0.5585,0.5107,0.0264278,2.83267,0.435634,1.04975,0.247882,F48G7.5,F48G7.5,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00018634,2.2936,1.5865,1.3247,0.9009,0.8137,0.396692,0.353448,0.252762,0.244435,0.187354,F49E7.2,pigx-1,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00018635,0.795,0.7266,0.6386,0.5694,0.5078,1.8986,1.1647,1.22308,1.88639,1.91511,F49E8.1,nprl-2,TRUE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00018643,0.0215,0.0253,0.0278,0.0295,0.0271,0.0408728,0.106172,0.219817,0.0434457,0.320871,F49F1.1,drd-50,FALSE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00018645,0.309,0.3038,0.3301,0.3973,0.4442,0.23457,2.38714,1.50604,0.293734,0.748819,F49F1.5,F49F1.5,TRUE,FALSE,TRUE,TRUE,TRUE,Larval
WBGene00018646,0.5918,0.5605,0.6007,0.609,0.6276,0.192948,0.360262,0.372507,0.0750079,0.121131,F49F1.6,mul-1,TRUE,FALSE,FALSE,TRUE,TRUE,Larval
WBGene00018647,0.0425,0.0463,0.0454,0.052,0.0528,0.0612333,0.155652,0.289344,0.0790323,0.278045,F49F1.7,F49F1.7,FALSE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00018674,0.7357,0.6758,0.5948,0.5042,0.4278,0.822379,0.75364,0.641541,0.86529,0.806028,F52C9.3,F52C9.3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00018704,1.1699,0.965,0.7844,0.652,0.8739,0.264163,0.508739,0.570039,0.35821,0.245939,F52E4.8,ztf-13,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00018717,0.427,0.4456,0.3563,0.2664,0.1859,0.322871,0.331124,0.218822,0.155455,0.202942,F52H2.5,F52H2.5,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00018724,0.1358,0.1646,0.1867,0.1932,0.2179,2.53002,4.05179,6.30963,2.99813,1.74454,F53A9.1,F53A9.1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00018725,0.9311,0.694,0.7671,0.7755,0.8494,0.058942,0.125933,0.0460465,0.0577079,0.0286651,F53A9.2,kreg-1,FALSE,FALSE,TRUE,TRUE,FALSE,Increasing
WBGene00018730,0.1625,0.1852,0.202,0.2381,0.2421,18.7664,5.68151,2.6634,0.910665,1.05929,F53A9.7,F53A9.7,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
