LE_1,LE_2,L1_1,L1_2,L3_1,L3_2,LE_IDR,L1_IDR,L3_IDR,LE_peak_1_summit,LE_peak_2_summit,L1_peak_1_summit,L1_peak_2_summit,L3_peak_1_summit,L3_peak_2_summit,summit_agreement,k4cluster,k6cluster,k4weights,k6weights,LE_nonNormed,L1_nonNormed,L3_nonNormed,LE_std,L1_std,L3_std,name,cluster.description,variance,peak,WBGeneID,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,intestine_dev_cluster,class
2.601451,2.295149,1.514573,1.215013,3.169925,3.676885,1,0,1,1388287,1388274,NA,NA,1388286,1388252,11.75,3,2,0.636,1.000,2.448,1.365,3.423,0.035,-1.017,0.982,ELT2peak05149,L3_High,1.060450091103,ELT2peak05149,WBGene00022423,1386045,1399543,+,inside,-4416,1903,Overlapping,NA,NA
1.106915,1.106915,2.720122,2.61891,5.297037,5.663465,0,1,1,NA,NA,1389797,1389767,1389829,1389828,23.25,4,6,0.992,1.000,1.107,2.670,5.480,-0.893,-0.188,1.081,ELT2peak05150,Increasing,4.911336815720335,ELT2peak05150,WBGene00022423,1386045,1399543,+,inside,-3011,3472,Overlapping,NA,NA
1.106915,1.037968,1.440573,1.448985,2.828888,2.381429,0,0,1,NA,NA,NA,NA,1390634,1391181,273.5,4,6,0.901,1.000,1.072,1.445,2.605,-0.794,-0.329,1.123,ELT2peak05151,Increasing,0.6390562000025832,ELT2peak05151,WBGene00022423,1386045,1399543,+,inside,-1781,4349,Overlapping,NA,NA
1.146842,1.152003,2.36257,2.067114,3.00946,3.44556,0,0,1,NA,NA,NA,NA,1393874,1394278,202,4,5,0.641,1.000,1.149,2.215,3.228,-1.008,0.017,0.991,ELT2peak05152,Increasing,1.079843807810083,ELT2peak05152,WBGene00022423,1386045,1399543,+,inside,1643,4303,Overlapping,NA,NA
0.900464,1.63743,0.893085,1.270648,2.828888,2.381429,0,0,1,NA,NA,NA,NA,1399586,1399625,19.5,3,4,0.997,1.000,1.269,1.082,2.605,-0.461,-0.686,1.147,ELT2peak05153,L3_High,0.6901464672460832,ELT2peak05153,WBGene00022423,1386045,1399543,+,overlapEnd,7092,197,Overlapping,NA,NA
0.526069,1.167945,1.635589,1.86507,3.243926,3.921998,0,0,1,NA,NA,NA,NA,1456792,1456894,51,4,6,0.999,1.000,0.847,1.750,3.583,-0.870,-0.222,1.092,ELT2peak05159,Increasing,1.9433305301812502,ELT2peak05159,WBGene00022307,1457073,1459521,+,overlapStart,-1450,69,Overlapping,NA,NA
0.815575,0.665999,1.979241,1.625605,2.921998,3.381429,0,0,1,NA,NA,NA,NA,1457691,1457692,0.5,4,5,0.866,1.000,0.741,1.802,3.152,-0.958,-0.079,1.037,ELT2peak05160,Increasing,1.4600370730480827,ELT2peak05160,WBGene00022307,1457073,1459521,+,inside,-188,373,Overlapping,NA,NA
1,1.008268,0.824913,1.099536,2.584963,2.921998,0,0,1,NA,NA,NA,NA,1459692,1459683,4.5,3,4,0.921,1.000,1.004,0.962,2.753,-0.557,-0.598,1.154,ELT2peak05161,L3_High,1.0450946067980835,ELT2peak05161,WBGene00000680,1459896,1460786,-,overlapEnd,655,38,Overlapping,NA,NA
1.459432,1.54432,2.040642,1.870717,2.381429,1.921998,1,0,0,1488940,1488656,NA,NA,NA,NA,142,0,0,0.000,0.000,1.502,1.956,2.152,-1.104,0.258,0.846,ELT2peak05162,Not_Changing,0.11110928702908335,ELT2peak05162,WBGene00044464,1485422,1489839,+,overlapEnd,1548,186,Overlapping,NA,NA
2.087463,1.63743,1.29844,1.36257,4.594423,4.50696,0,0,1,NA,NA,NA,NA,1496095,1496164,34.5,3,4,0.986,1.000,1.862,1.331,4.551,-0.416,-0.725,1.141,ELT2peak05163,L3_High,2.9798706723715838,ELT2peak05163,WBGene00003806,1490627,1496974,-,overlapStart,-2672,116,Overlapping,Adult,NA
1.646363,1.892244,1.870717,2.053939,3.091923,3.622437,1,0,1,1497601,1497558,NA,NA,1497644,1497612,24.25,4,6,0.477,1.000,1.769,1.962,3.357,-0.685,-0.462,1.148,ELT2peak05164,Increasing,0.7507037231260834,ELT2peak05164,WBGene00022306,1497626,1509970,+,overlapStart,-6036,394,Overlapping,Embryonic,NA
0.921998,1.13493,1.670692,1.192645,2.14439,2.00946,0,0,1,NA,NA,NA,NA,1502510,1502721,105.5,4,6,0.967,1.000,1.028,1.432,2.077,-0.915,-0.153,1.068,ELT2peak05165,Increasing,0.27970004802225007,ELT2peak05165,WBGene00022306,1497626,1509970,+,inside,-1060,4644,Overlapping,Embryonic,NA
1.807355,1.885357,3.615551,3.625605,4.899278,5.111822,1,1,1,1510519,1510021,1510410,1510419,1510517,1510503,125.72222222217049,2,5,0.470,1.000,1.846,3.621,5.006,-1.038,0.082,0.957,ELT2peak05166,Larval,2.507752979283999,ELT2peak05166,WBGene00019368,1510564,1515457,+,overlapStart,-2633,495,Overlapping,NA,Target Gene Class A1
1.04182,1.271302,0.822002,1.169925,2.729352,4.131451,0,0,1,NA,NA,NA,NA,1514412,1514726,157,3,4,0.975,1.000,1.157,0.996,3.430,-0.517,-0.635,1.153,ELT2peak05167,L3_High,1.853771758715084,ELT2peak05167,WBGene00019368,1510564,1515457,+,inside,1678,253,Overlapping,NA,Target Gene Class A1
1,0.33787,1.777608,1.251539,2.779979,3.091923,0,0,1,NA,NA,NA,NA,1515725,1515696,14.5,4,6,0.979,1.000,0.669,1.515,2.936,-0.906,-0.168,1.073,ELT2peak05168,Increasing,1.3124633357407502,ELT2peak05168,WBGene00044719,1515453,1516627,-,overlapEnd,201,3,Overlapping,NA,NA
0.14439,0.91427,2.21818,1.947533,2.584963,3.037475,0,0,1,NA,NA,NA,NA,1516776,1516777,0.5,2,5,0.881,1.000,0.529,2.083,2.811,-1.097,0.236,0.861,ELT2peak05169,Larval,1.3584956543215838,ELT2peak05169,WBGene00044719,1515453,1516627,-,overlapStart,-738,96,Overlapping,NA,NA
1.415037,1.374395,2.61891,2.577309,5.131451,5.44556,0,1,1,NA,NA,1553359,1553501,1553481,1553438,46.25,4,6,0.993,1.000,1.395,2.598,5.289,-0.852,-0.249,1.101,ELT2peak05170,Increasing,3.9746638704947506,ELT2peak05170,WBGene00016425,1553752,1555567,+,overlapStart,-1128,203,Overlapping,Post-embryonic,Target Gene Class A2
0.563901,0.329308,2.43296,2.728698,3.297037,3.729352,0,1,1,NA,NA,1555548,1555543,1555542,1555629,31.75,2,5,0.912,1.000,0.447,2.581,3.513,-1.103,0.255,0.848,ELT2peak05171,Larval,2.4713656450150836,ELT2peak05171,WBGene00016424,1555579,1558065,+,overlapStart,-1180,286,Overlapping,NA,NA
0.160465,0.756729,2.269461,2.192645,2.291231,2.466318,0,0,1,NA,NA,NA,NA,1557618,1557532,43,2,3,0.943,1.000,0.459,2.231,2.379,-1.152,0.507,0.645,ELT2peak05172,Larval,1.1417505908340833,ELT2peak05172,WBGene00016424,1555579,1558065,+,inside,852,2,Overlapping,NA,NA
1.369234,1.495411,3.597786,3.496426,3.5887540000000002,4.043013,0,1,1,NA,NA,1560145,1560100,1560136,1560102,19.75,2,3,0.964,1.000,1.432,3.547,3.816,-1.149,0.471,0.677,ELT2peak05173,Larval,1.7043189395165832,ELT2peak05173,WBGene00021519,1560104,1561811,+,overlapStart,-852,127,Overlapping,NA,Target Gene Class C
0.830075,0.922832,2.146842,2.607683,3.779978,3.966392,0,0,1,NA,NA,NA,NA,1562013,1562112,49.5,4,5,0.684,1.000,0.876,2.377,3.873,-1.001,0.001,0.999,ELT2peak05174,Increasing,2.245101910596583,ELT2peak05174,WBGene00021518,1562184,1564076,+,overlapStart,-962,380,Overlapping,Post-embryonic,NA
1.321928,1.167945,0.965235,1.110183,1.729352,1.243925,1,0,0,1576939,1576497,NA,NA,NA,NA,221,0,0,0.000,0.000,1.245,1.038,1.487,-0.051,-0.973,1.025,ELT2peak05175,Not_Changing,0.050483464921749995,ELT2peak05175,WBGene00021516,1577031,1578896,+,overlapStart,-1070,585,Overlapping,NA,NA
2.906891,2.696324,1.392317,1.707218,2.202105,2.97728,1,1,1,1596075,1596111,1596011,1596003,1595997,1596059,39,1,2,0.707,1.000,2.802,1.550,2.590,0.728,-1.140,0.412,ELT2peak05176,Embryo_Specific,0.4489092264083335,ELT2peak05176,WBGene00003794,1567709,1595961,-,overlapStart,-14321,208,Overlapping,NA,NA
1.052467,0.881355,1.237039,0.584962,2.243926,2.243926,1,0,0,1610492,1610106,NA,NA,NA,NA,193,3,4,0.949,1.000,0.967,0.911,2.244,-0.540,-0.614,1.154,ELT2peak05177,L3_High,0.5684306137975834,ELT2peak05177,WBGene00001105,1610236,1612924,+,overlapStart,-1168,456,Overlapping,NA,NA
0.358454,0,1.338323,1.263034,1.50696,1.50696,0,0,1,NA,NA,NA,NA,1616527,1616497,15,2,3,0.984,1.000,0.179,1.301,1.507,-1.143,0.427,0.716,ELT2peak05178,Larval,0.5105134072305834,ELT2peak05178,WBGene00003712,1613896,1616774,+,overlapEnd,1276,197,Overlapping,Embryonic,NA
1.550197,1.119299,1.987061,1.777608,2.272495,3.00946,0,0,1,NA,NA,NA,NA,1620111,1620099,6,4,6,0.912,1.000,1.335,1.882,2.641,-0.942,-0.107,1.049,ELT2peak05179,Increasing,0.4302709471835833,ELT2peak05179,WBGene00003682,1620094,1623761,+,overlapStart,-1825,241,Overlapping,NA,NA
1.321928,1.129283,1.386417,1.313661,2.169925,2.314315,0,0,1,NA,NA,NA,NA,1623945,1623935,5,4,6,0.480,1.000,1.226,1.350,2.242,-0.686,-0.461,1.147,ELT2peak05180,Increasing,0.30743232253224995,ELT2peak05180,WBGene00045255,1624063,1630756,+,overlapStart,-3372,325,Overlapping,NA,NA
1.447459,1.33787,1.131245,1.090765,3.243926,3.50696,0,0,1,NA,NA,NA,NA,1630487,1630494,3.5,3,4,0.997,1.000,1.393,1.111,3.375,-0.459,-0.688,1.147,ELT2peak05181,L3_High,1.523070351641083,ELT2peak05181,WBGene00045255,1624063,1630756,+,overlapEnd,3428,509,Overlapping,NA,NA
1.436099,1.382857,1.584962,1.488101,2.381429,2.314315,1,0,0,1707594,1706981,NA,NA,NA,NA,306.5,4,6,0.533,1.000,1.409,1.537,2.348,-0.698,-0.448,1.146,ELT2peak05188,Increasing,0.25916654967308317,ELT2peak05188,WBGene00003947,1708803,1709753,-,overlapEnd,1542,15,Overlapping,NA,NA
1.469485,1.674905,1.947533,2.303069,4.381429,4.169925,0,1,1,NA,NA,1709962,1709953,1709938,1709947,7.5,4,6,0.796,1.000,1.572,2.125,4.276,-0.760,-0.373,1.133,ELT2peak05189,Increasing,2.0398096854893333,ELT2peak05189,WBGene00003947,1708803,1709753,-,overlapStart,-768,55,Overlapping,NA,NA
1.263035,1.075551,1.652077,1.482152,3.091923,3.348262,0,0,1,NA,NA,NA,NA,1711259,1711215,22,4,6,0.760,1.000,1.169,1.567,3.220,-0.751,-0.385,1.135,ELT2peak05190,Increasing,1.1827294672577497,ELT2peak05190,WBGene00019536,1711262,1714897,+,overlapStart,-1764,293,Overlapping,NA,NA
2.369234,2.096861,1.396517,1.742842,1.622437,1.729352,1,0,1,1738432,1738416,NA,NA,1738230,1738524,85.25,0,0,0.000,0.000,2.233,1.570,1.676,1.142,-0.720,-0.422,ELT2peak05191,Not_Changing,0.12695969917633337,ELT2peak05191,WBGene00021507,1727438,1740262,-,inside,-4632,1288,Overlapping,NA,NA
1.222392,0.485427,1.4780470000000001,1.847997,3.622437,4.071744,0,0,1,NA,NA,NA,NA,1739619,1739594,12.5,4,6,0.953,1.000,0.854,1.663,3.847,-0.819,-0.296,1.115,ELT2peak05192,Increasing,2.3973251248515837,ELT2peak05192,WBGene00021507,1727438,1740262,-,inside,-5754,401,Overlapping,NA,NA
2.91427,3.045515,1.824913,1.900464,3.899278,4.792362,1,0,1,1745731,1745800,NA,NA,1745814,1745799,27.5,3,2,0.714,1.000,2.980,1.863,4.346,-0.067,-0.965,1.032,ELT2peak05193,L3_High,1.546640793194083,ELT2peak05193,WBGene00021506,1746001,1751725,+,overlapStart,-2961,244,Overlapping,NA,NA
2.070389,1.691878,2.399096,2.579668,4.243926,4.910682,1,1,1,1834400,1833596,1834390,1834435,1834423,1834402,226.11111111116284,4,6,0.858,1.000,1.881,2.489,4.577,-0.779,-0.349,1.128,ELT2peak05194,Increasing,1.9997866468177496,ELT2peak05194,WBGene00019462,1834626,1880599,+,overlapStart,-23614,99,Overlapping,NA,NA
2.021695,2.084889,3.099536,3.114257,5.225778,5.27955,1,1,1,1837290,1837279,1837377,1837344,1837337,1837323,27.666666666666668,4,6,0.999,1.000,2.053,3.107,5.253,-0.869,-0.223,1.093,ELT2peak05195,Increasing,2.6583969668100838,ELT2peak05195,WBGene00019462,1834626,1880599,+,inside,-20225,2327,Overlapping,NA,NA
1.115477,1.064851,1.881944,1.45568,4.091922,4.05128,0,0,1,NA,NA,NA,NA,1838785,1838748,18.5,4,6,0.760,1.000,1.090,1.669,4.072,-0.751,-0.385,1.135,ELT2peak05196,Increasing,2.4995325118990004,ELT2peak05196,WBGene00019462,1834626,1880599,+,inside,-18464,3876,Overlapping,NA,NA
2.665581,2.68634,3.123382,3.375867,5.359403,5.716413,1,1,1,1845465,1845465,1845314,1845316,1845365,1845346,57.666666666666664,4,6,0.782,1.000,2.676,3.250,5.538,-0.756,-0.377,1.134,ELT2peak05197,Increasing,2.292679209004083,ELT2peak05197,WBGene00019462,1834626,1880599,+,inside,-12127,10441,Overlapping,NA,NA
1.337035,1.222393,0.990601,0.701659,3.381429,3.676885,0,0,1,NA,NA,NA,NA,1851009,1851129,60,3,4,0.988,1.000,1.280,0.846,3.529,-0.420,-0.721,1.142,ELT2peak05198,L3_High,2.0744371296723325,ELT2peak05198,WBGene00001173,1848071,1880596,+,inside,-13158,2698,Overlapping,NA,NA
0.851901,0.830075,2.043502,1.846649,5.314315,5.608498,0,1,1,NA,NA,1858075,1857945,1858053,1858030,40.375,4,6,0.892,1.000,0.841,1.945,5.461,-0.791,-0.333,1.124,ELT2peak05199,Increasing,5.821976670726583,ELT2peak05199,WBGene00001173,1848071,1880596,+,inside,-6218,9624,Overlapping,NA,NA
1.054448,1.064851,1.535635,1.690145,3.14439,3.812768,0,0,1,NA,NA,NA,NA,1859554,1859553,0.5,4,6,0.867,1.000,1.060,1.613,3.479,-0.782,-0.345,1.127,ELT2peak05200,Increasing,1.606348403588583,ELT2peak05200,WBGene00001173,1848071,1880596,+,inside,-4779,11243,Overlapping,NA,NA
1.392317,1.222392,1.099536,1.16665,3.44556,3.594423,0,0,1,NA,NA,NA,NA,1867163,1867136,13.5,3,4,0.980,1.000,1.307,1.133,3.520,-0.511,-0.642,1.152,ELT2peak05201,L3_High,1.7705690022422496,ELT2peak05201,WBGene00001173,1848071,1880596,+,inside,2903,13012,Overlapping,NA,NA
1.678072,1.807355,1.847997,2.067114,1.50696,1.50696,0,0,1,NA,NA,NA,NA,1873387,1873196,95.5,0,0,0.000,0.000,1.743,1.958,1.507,0.031,0.984,-1.015,ELT2peak05202,Not_Changing,0.050795517057749984,ELT2peak05202,WBGene00001173,1848071,1880596,+,inside,9082,6713,Overlapping,NA,NA
1.263034,1.405839,2.274033,2.316028,2.565854,3.169925,1,0,1,1904361,1904399,NA,NA,1904414,1904451,26.25,2,5,0.724,1.000,1.334,2.295,2.868,-1.073,0.167,0.906,ELT2peak05203,Larval,0.600397728321,ELT2peak05203,WBGene00001186,1902322,1917841,+,inside,-5618,1716,Overlapping,NA,NA
1.866734,1.992911,1.36257,1.877143,4.05128,4.00946,1,1,1,1953284,1953225,1953329,1953315,1953354,1953251,39.666666666666664,3,4,0.997,1.000,1.930,1.620,4.030,-0.455,-0.691,1.147,ELT2peak05204,L3_High,1.7198256757657493,ELT2peak05204,WBGene00138717,1953577,1959758,+,overlapStart,-3304,251,Overlapping,NA,NA
2.415037,2.63743,2.440573,1.652077,1.921998,1.729352,1,0,0,1955416,1956356,NA,NA,NA,NA,470,0,0,0.000,0.000,2.526,2.046,1.826,1.099,-0.241,-0.857,ELT2peak05205,Not_Changing,0.12829680046575004,ELT2peak05205,WBGene00138717,1953577,1959758,+,inside,-198,1516,Overlapping,NA,NA
2.206451,2.091148,2.099536,2,1.091923,2.44556,1,0,0,1981153,1981154,NA,NA,NA,NA,0.5,0,0,0.000,0.000,2.149,2.050,1.769,0.810,0.308,-1.118,ELT2peak05206,Not_Changing,0.03887120250975002,ELT2peak05206,WBGene00022300,1981406,1993064,+,overlapStart,-5981,275,Overlapping,NA,NA
2.700439,2.850424,2.248913,1.755581,1.584963,2.50696,1,0,0,2033232,2033206,NA,NA,NA,NA,13,1,1,0.887,1.000,2.775,2.002,2.046,1.153,-0.627,-0.526,ELT2peak05207,Embryo_Specific,0.18864195157508326,ELT2peak05207,WBGene00022301,2009038,2032996,-,overlapStart,-12291,116,Overlapping,NA,NA
1.321928,0.530515,2.478047,2.532495,4.131451,4.413851,0,1,1,NA,NA,2111511,2111710,2111692,2111699,71,4,5,0.779,1.000,0.926,2.505,4.273,-0.981,-0.037,1.018,ELT2peak05208,Increasing,2.8026032977200828,ELT2peak05208,WBGene00000487,2104056,2111408,-,overlapStart,-3972,147,Overlapping,NA,NA
1.725825,1.563429,2.865071,3.584963,4.828888,5.169925,1,1,1,2113477,2113465,2112722,2112543,2113430,2113430,363.5555555555038,4,5,0.782,1.000,1.645,3.225,4.999,-0.980,-0.039,1.019,ELT2peak05209,Increasing,2.8167726905717503,ELT2peak05209,WBGene00016027,2111890,2113422,-,overlapStart,-493,403,Overlapping,Post-embryonic,Target Gene Class A1
3.083416,3.078002,3.017074,3.056143,4.852735,5.27955,1,1,1,2130908,2130918,2130942,2130930,2130972,2130962,20,3,4,0.918,1.000,3.081,3.037,5.066,-0.558,-0.596,1.154,ELT2peak05210,L3_High,1.3438165490297498,ELT2peak05210,WBGene00016023,2130965,2133029,+,overlapStart,-955,285,Overlapping,NA,NA
1.321928,1.54432,0.822002,1.067114,1.50696,0.921998,1,0,0,2155846,2155830,NA,NA,NA,NA,8,0,0,0.000,0.000,1.433,0.945,1.214,0.963,-1.033,0.070,ELT2peak05211,Not_Changing,0.05989328643699996,ELT2peak05211,WBGene00001557,2150650,2159169,-,inside,-1161,2531,Overlapping,NA,NA
1.621488,1.609416,2.075288,1.448985,3.622437,4.131451,0,0,1,NA,NA,NA,NA,2166040,2166036,2,3,4,0.691,1.000,1.615,1.762,3.877,-0.634,-0.518,1.153,ELT2peak05212,L3_High,1.60137886177675,ELT2peak05212,WBGene00016919,2161197,2168626,-,inside,-1125,2342,Overlapping,NA,NA
2.070389,1.846883,2.356546,2.089885,2.703357,3.030522,0,1,1,NA,NA,2177739,2177739,2177748,2177747,4.25,4,6,0.980,1.000,1.959,2.223,2.867,-0.837,-0.271,1.107,ELT2peak05214,Increasing,0.21823302468474995,ELT2peak05214,WBGene00022134,2177896,2198937,+,overlapStart,-10573,301,Overlapping,NA,NA
1.722466,1.570316,0.813232,1.192645,2.50696,2.50696,0,0,1,NA,NA,NA,NA,2195599,2195576,11.5,3,2,0.737,1.000,1.646,1.003,2.507,-0.096,-0.949,1.044,ELT2peak05215,L3_High,0.5694484659965833,ELT2peak05215,WBGene00022134,2177896,2198937,+,inside,7500,2435,Overlapping,NA,NA
1.830075,1.321928,1.237039,1.192645,2.729352,2.828888,0,0,1,NA,NA,NA,NA,2209415,2209782,183.5,3,4,0.940,1.000,1.576,1.215,2.779,-0.343,-0.784,1.126,ELT2peak05216,L3_High,0.6708159951277499,ELT2peak05216,WBGene00044650,2199041,2209648,+,overlapEnd,5458,473,Overlapping,NA,NA
1.716207,1.428843,1.747234,1.561879,3.091923,2.729352,0,0,1,NA,NA,NA,NA,2224958,2224672,143,3,4,0.704,1.000,1.573,1.655,2.911,-0.631,-0.522,1.153,ELT2peak05219,L3_High,0.5625022847015833,ELT2peak05219,WBGene00020208,2222828,2236976,+,inside,-4782,1598,Overlapping,NA,NA
1.473931,1.889817,1.822002,1.836501,1.50696,0.50696,1,0,0,2266455,2266112,NA,NA,NA,NA,171.5,1,1,0.404,1.000,1.682,1.829,1.007,0.401,0.737,-1.138,ELT2peak05220,Embryo_Specific,0.1922320576457499,ELT2peak05220,WBGene00019787,2264303,2275624,-,inside,3577,1483,Overlapping,NA,NA
1.796467,1.498027,1.584962,1.602929,5.05128,4.676885,1,0,1,2275740,2275915,NA,NA,2275762,2275769,59.25,3,4,0.909,1.000,1.647,1.594,4.864,-0.563,-0.592,1.155,ELT2peak05221,L3_High,3.507444613788584,ELT2peak05221,WBGene00019787,2264303,2275624,-,overlapStart,-6001,207,Overlapping,NA,NA
0.815575,1.333424,2.445986,2.339487,6.00946,6.558622,0,1,1,NA,NA,2281511,2281472,2281511,2281445,26.25,4,6,0.923,1.000,1.074,2.393,6.284,-0.803,-0.317,1.120,ELT2peak05222,Increasing,7.336553690018584,ELT2peak05222,WBGene00002990,2275861,2300286,-,inside,6479,5361,Overlapping,NA,NA
1.886343,1.882906,2.7503,3.174498,4.656707,5.27955,1,1,1,2284690,2284630,2284639,2284646,2284614,2284648,16.833333333333332,4,6,0.995,1.000,1.885,2.962,4.968,-0.886,-0.198,1.084,ELT2peak05223,Increasing,2.4487576030060842,ELT2peak05223,WBGene00002990,2275861,2300286,-,inside,3282,8443,Overlapping,NA,NA
0.807355,1,1.777607,2.16665,2.381429,3.50696,0,0,1,NA,NA,NA,NA,2307719,2307994,137.5,4,5,0.600,1.000,0.904,1.972,2.944,-1.015,0.031,0.984,ELT2peak05224,Increasing,1.0417015791743334,ELT2peak05224,WBGene00006920,2307815,2316515,-,overlapEnd,4203,336,Overlapping,NA,NA
1.356144,1.402965,1.584962,1.36257,3.169925,3.44556,0,0,1,NA,NA,NA,NA,2309052,2309129,38.5,3,4,0.746,1.000,1.380,1.474,3.308,-0.620,-0.533,1.154,ELT2peak05225,L3_High,1.1817090954380831,ELT2peak05225,WBGene00006920,2307815,2316515,-,inside,2627,997,Overlapping,NA,NA
1.371969,0.974465,2.203872,2.378512,3.966392,3.622437,0,1,1,NA,NA,2311758,2311758,2313208,2312362,513.5,4,5,0.897,1.000,1.173,2.291,3.794,-0.948,-0.098,1.045,ELT2peak05226,Increasing,1.7300370531895837,ELT2peak05226,WBGene00006920,2307815,2316515,-,inside,-1027,1640,Overlapping,NA,NA
0.604071,0.830075,2.199071,1.939879,3.381429,1.980891,0,0,1,NA,NA,NA,NA,2315729,2315570,79.5,2,5,0.897,1.000,0.717,2.069,2.681,-1.100,0.246,0.854,ELT2peak05227,Larval,1.010131242066333,ELT2peak05227,WBGene00006920,2307815,2316515,-,inside,-3523,462,Overlapping,NA,NA
1.678072,2.13993,1.927355,1.747234,2.921998,2.876194,0,1,0,NA,NA,2349124,2349128,NA,NA,2,3,4,0.976,1.000,1.909,1.837,2.899,-0.516,-0.637,1.153,ELT2peak05229,L3_High,0.35214205942825005,ELT2peak05229,WBGene00021423,2349269,2383041,+,overlapStart,-17028,111,Overlapping,NA,NA
1.169925,1.63743,1.099536,1.465664,1.921998,1.921998,1,0,0,2360102,2360996,NA,NA,NA,NA,447,0,0,0.000,0.000,1.404,1.283,1.922,-0.390,-0.746,1.136,ELT2peak05230,Not_Changing,0.11535761735508336,ELT2peak05230,WBGene00021423,2349269,2383041,+,inside,-4957,10510,Overlapping,NA,NA
0.819428,1.402965,2.345292,1.929611,1.921998,2.169925,0,1,0,NA,NA,2368537,2368573,NA,NA,18,2,3,0.833,1.000,1.111,2.137,2.046,-1.151,0.656,0.495,ELT2peak05231,Larval,0.32255922505833334,ELT2peak05231,WBGene00021423,2349269,2383041,+,inside,2401,14216,Overlapping,NA,NA
1.415038,1.13493,1.550197,1.817136,2.243926,2.921998,0,0,1,NA,NA,NA,NA,2371282,2371244,19,4,6,0.995,1.000,1.275,1.684,2.583,-0.855,-0.244,1.100,ELT2peak05232,Increasing,0.4477600384350835,ELT2peak05232,WBGene00021423,2349269,2383041,+,inside,5106,11517,Overlapping,NA,NA
1.678072,1.696324,1.53842,1.482152,2.796467,2.546488,0,0,1,NA,NA,NA,NA,2388080,2388186,53,3,4,0.992,1.000,1.687,1.510,2.671,-0.430,-0.713,1.143,ELT2peak05233,L3_High,0.39141161492275006,ELT2peak05233,WBGene00021427,2388194,2389724,-,overlapEnd,822,240,Overlapping,Embryonic,NA
1.959358,2.334285,2.496426,2.440573,3.631656,4.071744,1,1,1,2389102,2389137,2389120,2389135,2389123,2389147,12.333333333333334,4,6,0.742,1.000,2.147,2.468,3.852,-0.746,-0.391,1.136,ELT2peak05234,Increasing,0.8205551764410837,ELT2peak05234,WBGene00021420,2389443,2390266,+,overlapStart,-632,223,Overlapping,NA,NA
1.378511,1.584962,1.165878,1.334001,3.565854,3.565854,0,0,1,NA,NA,NA,NA,2390524,2390551,13.5,3,4,0.994,1.000,1.482,1.250,3.566,-0.484,-0.666,1.150,ELT2peak05235,L3_High,1.626789262387583,ELT2peak05235,WBGene00021419,2390821,2396265,+,overlapStart,-2915,150,Overlapping,NA,NA
2.861294,2.582288,1.719055,1.333126,4.071744,4.622437,1,1,1,2408651,2408730,2408634,2408654,2408707,2408688,31,3,2,0.741,1.000,2.722,1.526,4.347,-0.101,-0.946,1.047,ELT2peak05236,L3_High,2.0048898584000834,ELT2peak05236,WBGene00021430,2399487,2412420,-,inside,-2826,3244,Overlapping,NA,NA
0.917538,0.63743,1.584962,1.777608,1.729352,2.00946,0,0,1,NA,NA,NA,NA,2484443,2484785,171,2,3,0.990,1.000,0.777,1.681,1.869,-1.140,0.409,0.731,ELT2peak05240,Larval,0.3407565687209999,ELT2peak05240,WBGene00044468,2482255,2484218,+,overlapEnd,1501,15,Overlapping,Post-embryonic,NA
1.514573,1.556811,2.558967,2.2370390000000002,3.091923,2.729352,0,1,1,NA,NA,2495361,2495056,2495295,2495309,99.625,2,5,0.727,1.000,1.536,2.398,2.911,-1.073,0.168,0.906,ELT2peak05241,Larval,0.4828082532135833,ELT2peak05241,WBGene00022092,2494513,2495174,-,overlapStart,-656,293,Overlapping,NA,NA
0.932886,0.691878,1.881944,2.330149,3.676885,3.828888,0,0,1,NA,NA,NA,NA,2497865,2497754,55.5,4,5,0.867,1.000,0.812,2.106,3.753,-0.958,-0.080,1.038,ELT2peak05242,Increasing,2.1720360897800832,ELT2peak05242,WBGene00022087,2497817,2530301,+,overlapStart,-16205,309,Overlapping,NA,NA
1.874469,1.699714,3.633326,3.540569,6.690182,6.904991,1,1,1,2602161,2601789,2602140,2602187,2602270,2602279,116.2222222223257,4,6,0.990,1.000,1.787,3.587,6.798,-0.894,-0.185,1.080,ELT2peak05244,Increasing,6.442124092346999,ELT2peak05244,WBGene00022078,2601135,2607571,+,inside,-2270,328,Overlapping,NA,NA
1.356144,1.584962,1.936037,2.21818,3.729352,4.27955,1,1,1,2604159,2604276,2604031,2604106,2603994,2604217,86.83333333333333,4,6,0.893,1.000,1.471,2.077,4.004,-0.791,-0.333,1.124,ELT2peak05245,Increasing,1.7505329602150839,ELT2peak05245,WBGene00022078,2601135,2607571,+,inside,507,1606,Overlapping,NA,NA
1.807355,2.096861,2.379643,2.344648,3.337035,3.536707,0,0,1,NA,NA,NA,NA,2607414,2606697,358.5,4,6,0.962,1.000,1.952,2.362,3.437,-0.824,-0.289,1.113,ELT2peak05246,Increasing,0.5879478029875834,ELT2peak05246,WBGene00022077,2608049,2610200,+,overlapStart,-1550,647,Overlapping,NA,NA
